genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	0.5850000000000001	0.2396135265700483	46	0.14048028376159324
RNI013.SG	0.5950000000000001	0.18181818181818182	33	0.1392613863900085
RNI013.SG	0.605	0.2276923076923077	26	0.1380581609489811
RNI013.SG	0.615	0.06827880512091038	38	0.136870405937209
RNI013.SG	0.625	0.1330049261083744	29	0.13569792244418621
RNI013.SG	0.635	0.3694581280788177	29	0.13454051411689155
RNI013.SG	0.645	-0.03463203463203463	22	0.1333979871269061
RNI013.SG	0.655	-0.04743083003952569	23	0.13227015013795304
RNI013.SG	0.665	0.07954545454545454	33	0.131156814273855
RNI013.SG	0.675	0.12873563218390804	30	0.13005779308690363
RNI013.SG	0.685	0.358974358974359	27	0.1289729025266354
RNI013.SG	0.6950000000000001	0.31620553359683795	23	0.12790196090900924
RNI013.SG	0.7050000000000001	0.291497975708502	39	0.12684478888598036
RNI013.SG	0.7150000000000001	-0.023391812865497075	19	0.12580120941546516
RNI013.SG	0.725	-0.004597701149425287	30	0.12477104773169254
RNI013.SG	0.735	0.2645502645502646	28	0.1237541313159361
RNI013.SG	0.745	-0.02666666666666667	25	0.1227502898676231
RNI013.SG	0.755	0.2898550724637681	24	0.12175935527581441
RNI013.SG	0.765	0.0926916221033868	34	0.12078116159105146
RNI013.SG	0.775	-0.009195402298850575	30	0.11981554499756514
RNI013.SG	0.785	0.24193548387096775	32	0.11886234378584179
RNI013.SG	0.795	0.48677248677248675	28	0.11792139832554224
RNI013.SG	0.805	0.46031746031746035	28	0.1169925510387689
RNI013.SG	0.8150000000000001	0.15686274509803919	34	0.11607564637367646
RNI013.SG	0.8250000000000001	0.20588235294117646	17	0.11517053077842204
RNI013.SG	0.8350000000000001	0.17813765182186234	39	0.11427705267545032
RNI013.SG	0.8450000000000001	0.0761904761904762	36	0.113395062436109
RNI013.SG	0.855	-0.008064516129032258	32	0.11252441235559113
RNI013.SG	0.865	-0.0846774193548387	32	0.111664956628199
RNI013.SG	0.875	0.13043478260869565	24	0.11081655132292675
RNI013.SG	0.885	-0.029556650246305417	29	0.10997905435935632
RNI013.SG	0.895	-0.017094017094017092	27	0.1091523254838637
RNI013.SG	0.905	-0.015810276679841896	23	0.10833622624613101
RNI013.SG	0.915	0.06896551724137931	30	0.10753061997596045
RNI013.SG	0.925	-0.051948051948051945	22	0.10673537176038664
RNI013.SG	0.935	0.0	27	0.10595034842108284
RNI013.SG	0.9450000000000001	0.03692307692307692	26	0.10517541849205805
RNI013.SG	0.9550000000000001	0.18181818181818182	33	0.10441045219764077
RNI013.SG	0.9650000000000001	0.24615384615384614	26	0.10365532143074555
RNI013.SG	0.9750000000000001	-0.035650623885918005	34	0.1029098997314194
RNI013.SG	0.985	-0.06837606837606837	27	0.10217406226566378
