genetic_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
I2509.AG,19.3105411529541,22.78655242919922,-1.0156378746032715,1.711780309677124,9.425789833068848,-10.035858154296875,0.5132195353507996,-5.501977443695068,-2.839927911758423,-0.9627977013587952
I2510.AG,19.202392578125,20.41370391845703,0.5648143887519836,1.4918187856674194,10.88537883758545,-4.486435413360596,0.19645413756370544,-1.657284140586853,-0.6046931743621826,-5.995767593383789
I2513.AG,0.2946029603481293,2.637207269668579,17.883325576782227,-0.21439339220523834,-10.992524147033691,-15.986858367919922,-8.968957901000977,-0.05994300916790962,0.1888333559036255,-0.07347840070724487
I2514.AG,0.4137498736381531,3.1348021030426025,23.497421264648438,-0.9379138350486755,-14.68000602722168,-20.08284568786621,-10.783069610595703,-1.1515921354293823,6.054330348968506,1.1363495588302612
I2519.AG,16.342639923095703,20.350055694580078,0.9161230325698853,1.5492035150527954,6.9936089515686035,-5.295816898345947,1.927706003189087,-3.540072441101074,-3.3827261924743652,-4.885294437408447
I2520.AG,13.033802032470703,6.633012771606445,-5.1602559089660645,0.6078278422355652,4.097286224365234,-9.73331069946289,-1.2824736833572388,-3.5588643550872803,-1.7360318899154663,-1.4472228288650513
I2525.AG,0.8985777497291565,2.5275659561157227,4.6078948974609375,0.993747889995575,-0.5446484684944153,-0.6129329800605774,-0.07540278881788254,-6.0513596534729,-4.979757785797119,-0.46880173683166504
I2530.AG,8.044158935546875,-0.9362672567367554,2.3301279544830322,-0.7735286355018616,-1.4139690399169922,-1.6872645616531372,-0.9332573413848877,-4.843884468078613,-4.512989521026611,1.5452158451080322
I2532.AG,15.166162490844727,21.12864875793457,-2.2252914905548096,1.6431684494018555,10.031991004943848,-6.872697353363037,3.590441942214966,-2.706817150115967,-1.399341106414795,-3.5241100788116455
I2533.AG,15.276704788208008,22.323867797851562,-1.7190837860107422,2.9768362045288086,17.35544776916504,-3.608476400375366,4.681423187255859,-3.6187291145324707,-1.3013182878494263,-3.642815113067627
I2534.AG,4.2222089767456055,-16.46590232849121,-12.876526832580566,-0.1222834587097168,0.256577730178833,-4.157605171203613,-1.8170841932296753,-3.035374164581299,-2.9239790439605713,-1.9003475904464722
I2566.AG,4.544686317443848,-5.2764763832092285,1.5252563953399658,0.4588523507118225,0.6846119165420532,-1.5756570100784302,1.517602562904358,-5.503066539764404,-4.535370826721191,-0.939971923828125
I2567.AG,6.247045040130615,-6.408912658691406,3.8645682334899902,0.3523520231246948,2.843918800354004,-1.7888802289962769,-0.6726612448692322,-5.766383647918701,-5.083969593048096,-0.7098000645637512
I2568.AG,6.678867340087891,-3.4235239028930664,-1.272066354751587,-0.02636062726378441,0.5552446842193604,-2.4276719093322754,0.6802659034729004,-6.138728141784668,-4.555089473724365,-2.7193338871002197
I2573.AG,6.000349044799805,-4.33062744140625,3.5544748306274414,0.6452955603599548,1.2363313436508179,1.6194062232971191,0.7165312767028809,-3.9569873809814453,-1.7242052555084229,-1.0782676935195923
I2596.AG,4.913301467895508,-6.380568981170654,4.95289421081543,1.0622377395629883,0.17099817097187042,0.8021957278251648,-2.6324102878570557,-4.687132358551025,-3.3276119232177734,-1.385567545890808
I2600.AG,4.226208686828613,-2.912705183029175,1.405798077583313,0.8177077174186707,0.20088903605937958,-0.8340132236480713,1.545681357383728,-4.911910057067871,-4.663864612579346,-1.4416645765304565
