genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
CGG_2_107767.SG,0.019711,0.006104,482990,0.016486,0.005202,3.169,1048498,-0.002791,0.005567,-0.501,541472
CGG_2_107768.SG,0.017869,0.005746,493123,0.012814,0.004935,2.596,1069845,-0.003569,0.005485,-0.651,550049
LP111_2.TW,0.020274,0.007786,122524,0.014346,0.005523,2.597,264027,-0.004369,0.007768,-0.562,146499
LP111_3.TW,0.030326,0.010058,83994,0.02378,0.007639,3.113,181199,-0.010947,0.011262,-0.972,100453
LP111_4.TW,0.023241,0.006746,202666,0.013906,0.006295,2.209,431326,-0.007168,0.007092,-1.011,230112
LP111_5.TW,0.020928,0.006752,225390,0.014973,0.005972,2.507,477807,0.010197,0.006411,1.591,255976
LP111_6.TW,0.021437,0.006588,323894,0.015523,0.005545,2.799,693385,0.007856,0.006412,1.225,373706
LP111_8.TW,0.023019,0.004944,331728,0.019027,0.004193,4.538,716754,0.003863,0.005816,0.664,384855
LP112_10.TW,0.026576,0.004975,377696,0.016817,0.004948,3.399,809508,-0.001283,0.005942,-0.216,425238
LP112_11.TW,0.029513,0.005359,352473,0.02282,0.005436,4.198,761108,-0.00278,0.00706,-0.394,407149
LP112_12.TW,0.024188,0.005783,451759,0.01773,0.004756,3.728,976983,-0.010316,0.005055,-2.041,510430
LP112_13.TW,0.023009,0.005339,422647,0.01758,0.004767,3.688,910216,0.001078,0.005898,0.183,473235
LP112_15.TW,0.00412,0.011547,92674,0.01251,0.008749,1.43,196888,0.001496,0.01189,0.126,107325
LP112_16.TW,0.034054,0.005718,247875,0.024389,0.004623,5.275,531777,-0.000303,0.006015,-0.05,288390
LP112_9.TW,0.026503,0.007268,187386,0.019805,0.005695,3.478,404987,0.012558,0.007524,1.669,228339
LP113_1.TW,0.01753,0.005584,351384,0.016003,0.004416,3.623,756094,-0.002968,0.006406,-0.463,401082
LP113_10.TW,0.000741,0.019558,20900,0.023381,0.014571,1.605,44542,-0.001039,0.020774,-0.05,24288
LP113_11.TW,0.024333,0.012852,47635,0.023184,0.010171,2.279,100670,0.010812,0.013885,0.779,54364
LP113_3.TW,0.014908,0.006199,218798,0.013267,0.005343,2.483,464094,-0.005379,0.008059,-0.667,247905
LP113_4.TW,0.019737,0.006051,420221,0.015437,0.004785,3.226,907381,0.004084,0.006273,0.651,479655
LP113_5.TW,0.032207,0.010615,86869,0.026094,0.007737,3.373,186639,-0.007634,0.010935,-0.698,104582
LP113_8.TW,0.030757,0.005804,262506,0.021483,0.00435,4.939,561893,-0.012752,0.006623,-1.925,306673
LP113_9.TW,0.021216,0.0059,307765,0.016681,0.004851,3.439,662725,-0.005058,0.008471,-0.597,350939
LP114_10.TW,0.019951,0.006735,359009,0.017446,0.005504,3.17,773771,0.000939,0.005876,0.16,411393
LP114_13.TW,0.02211,0.006795,176866,0.022811,0.005244,4.35,378466,-0.000547,0.007871,-0.07,204529
LP114_15.TW,0.026089,0.006384,290635,0.017085,0.005683,3.006,624563,-0.008559,0.006278,-1.363,334768
LP114_2.TW,0.023563,0.005215,379815,0.01539,0.004207,3.658,813462,-0.004026,0.005449,-0.739,425857
LP114_3.TW,0.027929,0.005651,304553,0.020355,0.004602,4.423,653313,0.007747,0.006508,1.19,346840
LP114_4.TW,0.022818,0.006443,272697,0.018857,0.005855,3.221,586235,-0.000655,0.006921,-0.095,316120
LP114_5.TW,0.018492,0.008601,145607,0.008706,0.007177,1.213,311031,-0.013358,0.009235,-1.447,168805
LP114_7.TW,0.032151,0.005661,283458,0.023951,0.004996,4.794,611935,0.006303,0.006322,0.997,335605
LP115_1.TW,0.005285,0.00935,80502,-0.000974,0.0074,-0.132,173160,-0.010775,0.012255,-0.879,96175
LP115_2.TW,0.024031,0.005479,264416,0.017611,0.004544,3.876,572055,-0.002433,0.007615,-0.319,315644
LP115_3.TW,0.003744,0.010515,52421,0.014681,0.008361,1.756,112544,-0.001446,0.013736,-0.105,64377
LP115_5.TW,0.022927,0.004964,358811,0.011791,0.0046,2.563,769954,-0.007685,0.005393,-1.425,403517
LP115_6.TW,0.020961,0.006872,121287,0.017888,0.006333,2.825,260441,0.00086,0.00989,0.087,143350
LP115_7.TW,0.018688,0.011237,80159,0.023747,0.00869,2.733,173616,-0.006982,0.010877,-0.642,100063
LP115_8.TW,0.026703,0.007282,230806,0.020848,0.006,3.475,495376,-0.000686,0.007589,-0.09,266406
LP116_1.TW,0.03365,0.00937,73503,0.026892,0.008506,3.162,155514,0.022468,0.013927,1.613,84387
LP116_10.TW,0.01998,0.007428,200417,0.021795,0.005872,3.712,430880,0.004321,0.008311,0.52,233953
LP116_11.TW,0.021143,0.005548,485611,0.017588,0.005055,3.479,1050191,-0.000822,0.005403,-0.152,541072
LP116_12.TW,0.033804,0.011463,88808,0.026709,0.009803,2.725,189324,0.005183,0.01055,0.491,102537
LP116_13.TW,0.027862,0.005863,384691,0.021191,0.004151,5.106,827121,0.004134,0.006169,0.67,437648
LP116_14.TW,0.027806,0.005362,437356,0.018643,0.004305,4.331,941176,-0.006511,0.005388,-1.208,487952
LP116_15.TW,0.028791,0.005025,428653,0.020263,0.004385,4.621,923140,0.001015,0.005685,0.178,479269
LP116_16.TW,0.027331,0.005088,445823,0.02398,0.004564,5.254,961251,0.004615,0.005987,0.771,504064
LP116_9.TW,0.02833,0.00518,436740,0.022165,0.004539,4.883,942019,-0.001628,0.005078,-0.321,493412
LP117_1.TW,0.027168,0.008672,160464,0.019925,0.007018,2.839,343409,0.007047,0.008565,0.823,184071
LP117_10.TW,0.006535,0.011142,73530,0.005915,0.008806,0.672,157984,0.005129,0.013301,0.386,84968
LP117_11.TW,0.027549,0.004926,442245,0.020406,0.004652,4.387,955260,-0.002216,0.004929,-0.449,502844
LP117_12.TW,0.019907,0.00571,352576,0.014509,0.004784,3.033,759429,-0.003276,0.006198,-0.529,403043
LP117_2.TW,0.020115,0.006552,301705,0.016541,0.004393,3.766,649439,0.001359,0.006223,0.218,351855
LP117_3.TW,0.0246,0.006251,347430,0.017016,0.004841,3.515,749790,0.003409,0.005869,0.581,402483
LP117_7.TW,0.01927,0.006279,331352,0.019444,0.006163,3.155,712595,0.00253,0.005889,0.43,377511
LP123_11.TW,0.02971,0.008319,159922,0.022517,0.006175,3.647,340123,0.011292,0.007855,1.438,188400
LP123_14.TW,0.047985,0.023874,13823,0.0182,0.019399,0.938,30080,-0.048992,0.024571,-1.994,17703
LP123_16.TW,0.021916,0.014785,40510,0.020554,0.010838,1.896,87389,-0.001486,0.015615,-0.095,49329
LP123_2.TW,0.021954,0.005756,295047,0.017892,0.005045,3.547,637367,0.001726,0.005189,0.333,346488
LP123_4.TW,0.009205,0.012243,60589,0.003326,0.011043,0.301,128880,0.008764,0.014484,0.605,69731
LP123_6.TW,0.021751,0.007531,271493,0.016133,0.005814,2.775,581333,-0.002701,0.007454,-0.362,310483
LP123_7.TW,0.02167,0.007292,150691,0.021442,0.006096,3.518,325184,0.003048,0.008449,0.361,178375
LP123_8.TW,0.020246,0.010036,63703,0.010033,0.007411,1.354,137485,-0.004391,0.012846,-0.342,78489
LP123_9.TW,0.026903,0.011123,58785,0.019629,0.009294,2.112,126709,-0.010335,0.01402,-0.737,71914
LP126_14.TW,0.014718,0.00866,109259,0.006201,0.006585,0.942,233470,-0.014294,0.011578,-1.235,124203
LP127_10.TW,0.016824,0.005544,353913,0.014061,0.004767,2.95,760180,0.001476,0.007458,0.198,393506
LP127_11.TW,-0.009482,0.024651,14679,-0.014509,0.019547,-0.742,31139,0.008213,0.0224,0.367,16504
LP127_12.TW,0.021058,0.006395,253880,0.013675,0.005703,2.398,544056,-0.0058,0.007565,-0.767,286708
LP128_2.TW,0.020993,0.007207,274941,0.018192,0.005675,3.206,589472,-0.006346,0.006643,-0.955,320337
LP128_3.TW,0.031856,0.005023,414771,0.024439,0.004842,5.047,894734,-0.002387,0.006264,-0.381,477878
LP128_4.TW,0.026962,0.006256,254296,0.018718,0.005074,3.689,543290,0.005237,0.00842,0.622,296634
LP129_5.TW,0.021494,0.005428,373603,0.017048,0.004627,3.684,804214,-0.00379,0.006383,-0.594,421174
BB.K.10.1.AG.SG,0.025753,0.006531,238104,0.016713,0.005561,3.005,507897,-0.004702,0.007315,-0.643,259156
BB.K.10.2.AG.SG,0.051603,0.018711,16819,0.047137,0.016639,2.833,34437,0.060977,0.025141,2.425,17724
BB.K.11.AG.SG,0.018123,0.005796,412795,0.018746,0.00518,3.619,890742,0.003278,0.005879,0.558,456506
BB.K.12.AG.SG,0.017932,0.006064,259211,0.015446,0.005093,3.033,549827,-0.003112,0.005913,-0.526,284682
BB.K.14.AG.SG,0.020928,0.006653,278725,0.021425,0.005577,3.841,597288,-0.00069,0.006729,-0.103,305899
BB.K.15.AG.SG,0.023205,0.005859,317764,0.018232,0.005019,3.632,682766,0.003593,0.006681,0.538,351682
BB.K.1.AG.SG,0.02305,0.005883,412517,0.017438,0.00485,3.595,889653,-0.001255,0.005766,-0.218,456861
BB.K.6.AG.SG,0.018242,0.006573,259393,0.013576,0.00545,2.491,556807,-0.00312,0.007675,-0.407,288090
BB.K.9.AG.SG,0.028719,0.010048,64551,0.023112,0.008817,2.621,136227,0.010562,0.013712,0.77,71196
BB.Obj.2.AG.SG,0.021773,0.005556,257055,0.017309,0.004986,3.472,552725,0.001527,0.007177,0.213,287118
CAN.001.SG,0.024729,0.00963,62647,0.011065,0.007271,1.522,132749,0.019856,0.012818,1.549,70522
CAN.003.SG,0.033864,0.012452,37747,0.023555,0.009652,2.44,80710,0.016604,0.018604,0.892,42606
CAN.004.SG,0.027664,0.011974,46535,0.010085,0.010296,0.98,98439,0.013215,0.016098,0.821,51328
CAN.008.SG,0.039288,0.01547,37954,0.027021,0.011228,2.407,82036,0.002332,0.015262,0.153,44198
CAN.017.SG,0.033331,0.017341,29090,0.02307,0.012686,1.818,61403,0.003237,0.01978,0.164,31819
CAN.018.SG,0.00646,0.018795,21619,0.004081,0.016542,0.247,45789,0.025159,0.020751,1.212,23760
CAN.019.SG,0.070972,0.019905,14455,0.046622,0.01744,2.673,30768,0.004763,0.026847,0.177,15989
CAN.036.SG,0.013879,0.014948,28475,0.023832,0.011344,2.101,60294,0.00071,0.02129,0.033,32189
CAN.038.SG,0.028466,0.012643,54057,0.023399,0.009961,2.349,114720,0.004034,0.014244,0.283,59531
CAN.042.SG,0.024733,0.011901,40912,0.022237,0.0109,2.04,87627,0.02746,0.016232,1.692,46198
CAN.048.SG,0.005503,0.012881,32312,0.020178,0.012052,1.674,67597,0.009433,0.019348,0.488,33915
XSM-M87_merged.AG,0.032471,0.007537,116420,0.016794,0.007755,2.166,246360,-0.014185,0.009644,-1.471,132195
05XGS-M20_merged.AG.SG,0.022656,0.005441,329236,0.018832,0.004982,3.78,707739,-0.008014,0.007914,-1.013,372920
05XGS-M52_merged.AG.SG,0.016312,0.007226,190030,0.012787,0.006387,2.002,408239,-0.002547,0.008126,-0.313,222157
XSM-M114-1.AG,0.020796,0.006186,235476,0.018094,0.005897,3.068,506001,-0.007259,0.009303,-0.78,270471
XSM-M128-1.AG,0.013342,0.011738,49889,0.013591,0.010592,1.283,105610,-0.011875,0.014998,-0.792,54465
XSM-M134-1.AG,0.030389,0.01729,22057,0.035527,0.011218,3.167,46854,0.002235,0.020778,0.108,25681
XSM-M17-2.AG,0.021112,0.009652,91483,0.014879,0.00829,1.795,195490,-0.016308,0.009886,-1.65,105982
XSM-M49-1.AG,0.005394,0.019991,14321,-0.02169,0.012775,-1.698,30464,-0.002622,0.026323,-0.1,17038
XSM-M86-1.AG,0.034604,0.015617,20034,0.02285,0.012627,1.81,42748,0.009667,0.017714,0.546,22977
HUAS194B.SG,0.022539,0.005757,453113,0.015802,0.00495,3.192,979556,0.003936,0.0052,0.757,505300
HUAS257.SG,0.020874,0.005614,345365,0.011651,0.004757,2.449,744892,-0.0029,0.005548,-0.523,383486
HUAS261.SG,0.030353,0.005632,353217,0.021426,0.005035,4.256,759795,0.005048,0.006954,0.726,386962
HUAS262.SG,0.022754,0.005041,483425,0.016075,0.004546,3.536,1047973,-0.005879,0.004659,-1.262,536297
HUAS309.SG,0.011993,0.005346,372276,0.005413,0.005323,1.017,804491,-0.007798,0.006479,-1.204,413852
HUAS341.SG,0.030119,0.005297,371485,0.019341,0.004612,4.193,799035,0.005461,0.006705,0.814,411774
HUAS390.SG,0.027913,0.005621,334933,0.021464,0.005453,3.936,720560,0.00649,0.006695,0.969,378107
HUAS450.SG,0.024267,0.006433,256991,0.015171,0.005751,2.638,540638,-0.001839,0.007189,-0.256,269432
HUAS82.SG,0.015888,0.006025,479118,0.013994,0.00456,3.069,1037908,-0.007527,0.005527,-1.362,535439
HUAS55A.SG,0.011497,0.006223,214927,0.013755,0.005911,2.327,455590,-0.004455,0.006847,-0.651,232836
HUAS55B.SG,0.025609,0.004869,327667,0.01967,0.004651,4.229,705313,-0.005339,0.006565,-0.813,362876
HUAS57.SG,0.02971,0.005574,379403,0.019596,0.004687,4.181,817141,0.003686,0.006386,0.577,426250
HUAS581.SG,0.026216,0.010005,152808,0.02223,0.008608,2.582,325879,0.006722,0.008821,0.762,166435
HUAS59B.SG,0.020507,0.006888,243400,0.01562,0.005523,2.828,517299,-0.006807,0.007569,-0.899,264166
HUAS81.SG,0.019489,0.005266,396320,0.014341,0.004074,3.521,850467,0.003437,0.006216,0.553,435629
HUAS84.SG,0.029236,0.006229,407179,0.020248,0.005532,3.66,875904,-0.001255,0.005426,-0.231,449748
HUAS85.SG,0.019426,0.005806,393512,0.016768,0.005112,3.28,843611,-0.002527,0.006115,-0.413,434016
HUAS86.SG,0.027296,0.00577,382478,0.01799,0.004961,3.626,824565,0.002222,0.007246,0.307,431523
HUAS87.SG,0.011969,0.005405,397001,0.009378,0.005076,1.847,855171,-0.006978,0.00609,-1.146,446039
NE56.SG,0.028971,0.008479,156381,0.024862,0.007655,3.248,333410,0.001461,0.009218,0.158,171184
BaiyangcunM10.SG,0.031718,0.006109,324559,0.021997,0.0064,3.437,674856,0.006866,0.006763,1.015,343852
BaiyangcunM13.SG,0.014279,0.003848,343887,0.012602,0.004233,2.977,744228,-0.010479,0.00734,-1.428,393579
BaiyangcunM13_LowCov.AG,0.033262,0.027073,14266,0.006092,0.021725,0.28,29977,-0.014022,0.026484,-0.529,16396
BaiyangcunM14.SG,0.014095,0.009195,100318,0.008488,0.008684,0.977,211059,-0.008385,0.011277,-0.744,113471
BaiyangcunM1_E.AG,0.02319,0.0062,272338,0.021889,0.005535,3.955,576994,-0.001226,0.006373,-0.192,332209
BaiyangcunM1_W.SG,0.017995,0.006915,224639,0.020557,0.006347,3.239,476557,0.001604,0.007381,0.217,254081
BaiyangcunM4.AG,0.018667,0.006705,317932,0.012873,0.006476,1.988,682463,-0.005358,0.007616,-0.703,392988
BaiyangcunM5_LowCov.AG,0.024858,0.028524,14024,0.026299,0.020838,1.262,29710,0.026089,0.024895,1.048,17622
BaiyangcunM6.AG,0.012213,0.006767,139069,0.011894,0.006782,1.754,297729,0.001968,0.008645,0.228,178329
BaiyangcunM8.AG,0.018737,0.007342,282038,0.013556,0.00585,2.317,609035,0.000351,0.006539,0.054,339464
BaiyangcunM9.SG,0.028189,0.006682,321381,0.015786,0.006211,2.542,667341,-0.010589,0.007076,-1.497,341768
BaiyangcunW1.SG,0.018865,0.005346,387985,0.014351,0.004912,2.921,819810,-0.006689,0.005969,-1.121,421716
BaiyangcunW5.SG,0.02329,0.005958,218378,0.012033,0.00547,2.2,452342,-0.008816,0.008468,-1.041,238391
C3427.SG,0.012121,0.005436,484591,0.00945,0.004987,1.895,1051613,-0.009588,0.006211,-1.544,548501
C4783_C202.SG,0.028304,0.005433,377665,0.02133,0.004591,4.646,814299,0.004149,0.005943,0.698,428616
CSP132.SG,0.021337,0.006437,380104,0.016477,0.005773,2.854,825672,-0.003477,0.006584,-0.528,456593
CSP133.SG,0.031229,0.00629,186777,0.027147,0.004966,5.467,403030,0.000804,0.007412,0.108,216923
CSP144.SG,0.02971,0.005833,330692,0.023194,0.00535,4.335,716694,0.004775,0.006396,0.747,398862
Dadunzi.AG.SG,0.021697,0.004753,406788,0.016687,0.004238,3.937,886546,-0.002324,0.005857,-0.397,483362
Dadunzi.AG,0.016479,0.005869,293912,0.011106,0.005024,2.211,648625,-0.008797,0.007043,-1.249,376819
Dadunzi_sg.SG,0.025319,0.005386,342316,0.020988,0.004886,4.295,741617,0.003037,0.006265,0.485,402058
DadunziM23.AG,0.01946,0.006331,213675,0.021967,0.005062,4.339,455403,0.006065,0.007519,0.807,268137
DadunziM24_1.AG,0.017114,0.010322,87571,0.010656,0.008114,1.313,187485,-0.015636,0.010374,-1.507,117996
DadunziM26.AG,0.022235,0.005229,289733,0.023882,0.004935,4.84,621991,0.004973,0.00779,0.638,365522
DadunziM27.AG,0.01051,0.007737,146296,0.002243,0.006317,0.355,328640,-0.020452,0.009091,-2.25,196796
DadunziT20_3_B.AG,0.027856,0.008104,215559,0.017144,0.006857,2.5,465710,0.010962,0.006129,1.789,280538
DayindongM1_LowCov.AG,0.070001,0.025355,14454,0.03973,0.020103,1.976,32720,0.038163,0.022839,1.671,21214
DayindongM6_1.AG,0.030869,0.010396,63258,0.013271,0.008246,1.609,141284,0.000693,0.009793,0.071,90505
DayindongM7_1.AG,0.015942,0.0074,141273,0.017982,0.006087,2.954,313738,-0.00438,0.00796,-0.55,193614
DuiziM20_LowCov.AG,0.039231,0.020322,16870,0.032562,0.017903,1.819,35177,-0.004883,0.024559,-0.199,22839
DuiziM79.AG,0.036115,0.009606,59422,0.029697,0.009413,3.155,126125,0.026888,0.012127,2.217,73963
DuiziM91_2.SG,0.031479,0.008002,151759,0.021306,0.006775,3.145,308142,0.002046,0.007875,0.26,154461
DuiziM91.SG,0.019434,0.007421,158854,0.017647,0.006668,2.647,335935,0.002257,0.009216,0.245,177059
DuiziM94_1_1.AG,0.013902,0.008209,136036,0.01573,0.006837,2.301,289453,-0.006092,0.008062,-0.756,181519
DuiziM98_1.AG,0.024013,0.005678,388195,0.016403,0.005175,3.17,845566,0.002201,0.006502,0.339,473803
DuiziM98_2.SG,0.022036,0.006849,252805,0.017262,0.006381,2.705,520140,-0.007072,0.007511,-0.942,263559
GaozhaiM1_1_1.AG,0.01612,0.012173,31009,0.004919,0.011704,0.42,64516,-0.003542,0.014665,-0.242,41483
GaozhaiM1_2_5.AG,0.026638,0.005731,305679,0.024606,0.005328,4.619,664181,0.000926,0.00704,0.132,390747
GaozhaiM4_11.AG,0.026356,0.006303,279619,0.020265,0.005541,3.657,608410,0.000934,0.007099,0.132,360684
GaozhaiM4_14.AG,0.023422,0.005532,347860,0.018344,0.004899,3.744,746423,-0.00215,0.006535,-0.329,426666
GaozhaiM4_15.AG,0.047291,0.017813,32361,0.029353,0.012875,2.28,67483,-0.005849,0.017379,-0.337,42429
GaozhaiM4_20.AG,0.029862,0.004658,356740,0.023657,0.004649,5.089,767806,-0.00174,0.005495,-0.317,437731
GaozhaiM4_2.AG,0.024417,0.006105,355434,0.019418,0.006434,3.018,763591,0.004306,0.006897,0.624,434608
GaozhaiM4_4.AG,0.020299,0.005986,300888,0.019484,0.005353,3.64,655714,8.2e-05,0.006295,0.013,384880
GaozhaiM4_5.AG,0.022104,0.005327,333525,0.017817,0.004964,3.589,714548,0.006956,0.005601,1.242,411305
GaozhaiM4_6.AG,0.027946,0.006272,343610,0.026403,0.005609,4.707,738842,0.003808,0.005789,0.658,423896
GaozhaiM4_7.AG,0.017763,0.00555,334580,0.014711,0.005332,2.759,730489,-0.002406,0.006447,-0.373,421491
GaozhaiM4_8.AG,0.028284,0.005416,335283,0.025639,0.004894,5.239,719229,0.005166,0.005593,0.924,413471
GuchengcunM2.AG,0.022597,0.005022,392199,0.019229,0.004967,3.871,845049,-0.001084,0.006043,-0.179,472367
HaibaoshanM75_d_LowCov_d.SG,0.026557,0.015527,28642,0.03352,0.012635,2.653,58892,-0.00685,0.016416,-0.417,32440
HaibaoshanM76_d_d.SG,0.021181,0.013771,35909,0.026604,0.01278,2.082,74164,-0.011884,0.01643,-0.723,40841
HaibaoshanM96.SG,0.029336,0.00498,380503,0.020891,0.004656,4.487,800480,0.008321,0.007256,1.147,410633
HongtupoM1.AG,0.014132,0.009645,97852,0.005658,0.007456,0.759,220986,-0.013714,0.009436,-1.453,131427
HongtupoM2.AG,0.011469,0.007734,113026,0.006142,0.005987,1.026,253429,-0.009175,0.009152,-1.003,151224
HongtupoM3_LowCov.AG,0.056285,0.019848,18228,0.046748,0.01391,3.361,40515,0.000842,0.021544,0.039,24126
JiangbianM165.AG,0.028627,0.00944,96227,0.019323,0.009067,2.131,206201,0.003827,0.010121,0.378,129131
JiangxifenM382.SG,0.036002,0.008488,153426,0.024291,0.007603,3.195,326235,-0.003348,0.009799,-0.342,176598
JiangxifenM405.SG,0.020412,0.008175,106286,0.011521,0.006711,1.717,222597,-0.002467,0.012035,-0.205,119602
JiangxifenM437.SG,0.013456,0.007263,224708,0.012101,0.006035,2.005,457991,0.011181,0.007229,1.547,232575
JiangxifenM489.AG,0.020499,0.007913,178934,0.020895,0.007313,2.857,378208,0.012944,0.008528,1.518,230007
JiangxifenM492.SG,0.02148,0.005056,263854,0.012779,0.004795,2.665,544837,-0.006482,0.006525,-0.993,279561
JiangxifenM65.SG,0.019256,0.00649,225937,0.011217,0.006528,1.718,461433,-0.000742,0.008817,-0.084,234219
JichaM11.AG,0.023527,0.005789,233837,0.020288,0.005973,3.397,495370,0.004992,0.00753,0.663,291958
JichaM14.AG,0.028294,0.005711,358866,0.021128,0.00559,3.78,780424,-0.000485,0.006844,-0.071,443143
JichaM1.AG,0.019977,0.006464,321438,0.020565,0.005031,4.087,697860,-0.004537,0.006156,-0.737,403626
JichaM22.AG,0.024101,0.005771,307346,0.019469,0.005504,3.538,656538,-0.0023,0.006517,-0.353,378111
JichaM31.AG,0.021461,0.005911,317931,0.016675,0.005819,2.865,678617,-0.003655,0.007371,-0.496,390296
JichaM35.AG,0.02163,0.004972,398110,0.019445,0.005367,3.623,862359,-0.000974,0.006284,-0.155,476869
JichaM37.AG,0.026659,0.005448,355909,0.026262,0.005528,4.751,765324,0.00358,0.006251,0.573,435097
JichaM42.AG,0.019445,0.006707,338638,0.020545,0.005616,3.658,729409,-0.005911,0.006354,-0.93,418363
JichaM52.AG,0.026186,0.005198,360774,0.023832,0.005088,4.684,777260,-0.005363,0.006465,-0.83,441670
JichaM5.AG,0.026237,0.006198,319911,0.017591,0.005478,3.211,690035,-0.002007,0.0076,-0.264,395880
JichaM6.AG,0.024912,0.005714,353381,0.021497,0.00485,4.432,761536,0.001492,0.006613,0.226,434495
JichaM8.AG,0.023597,0.007221,297932,0.020019,0.005635,3.552,639963,-0.00439,0.007223,-0.608,371316
JinlianshanM15_2.SG,0.02884,0.005857,186157,0.021434,0.006029,3.555,377299,-0.004493,0.007445,-0.604,188347
JinlianshanM15_4_3.SG,0.034939,0.006893,191933,0.024375,0.00561,4.345,399832,-0.002862,0.00991,-0.289,207035
JinlianshanM15_4_4.SG,0.026773,0.008129,208323,0.021695,0.007362,2.947,425212,-0.005649,0.008731,-0.647,216861
JinlianshanM15_4_6.AG,0.026565,0.009227,98524,0.02503,0.007048,3.551,210705,-0.001409,0.009844,-0.143,129599
JinlianshanM15_4_7.AG,0.020194,0.006258,231412,0.015681,0.005712,2.745,512938,-0.005546,0.006167,-0.899,301457
JinlianshanM15_4_9.AG,0.030682,0.008879,120602,0.024546,0.007469,3.286,248409,1.9e-05,0.009047,0.002,139379
JinlianshanM15_5_1.AG.SG,0.025537,0.005869,318472,0.018016,0.004863,3.705,688353,0.005142,0.006282,0.818,385941
JinlianshanM15_5_1.AG,0.027529,0.006686,262709,0.021828,0.005334,4.092,569731,0.008778,0.00659,1.332,332858
JinlianshanM15_5_1_sg.SG,0.021703,0.006767,165783,0.007405,0.005988,1.237,352350,-0.004962,0.007261,-0.683,189864
JinlianshanM15_5_5.AG,0.015026,0.008304,114871,0.011553,0.007303,1.582,243852,0.002001,0.007514,0.266,138730
JinlianshanM15_5.AG.SG,0.019318,0.005871,475423,0.017414,0.00486,3.583,1022036,-0.008507,0.006547,-1.299,530723
JinlianshanM15_5.AG,0.028953,0.0062,407993,0.023047,0.005118,4.504,872911,-0.000618,0.006807,-0.091,477655
JinlianshanM15_5_sg.SG,0.021977,0.006277,365339,0.018763,0.005168,3.631,763366,0.000496,0.007678,0.065,386741
JinlianshanM29_2_1.SG,0.03072,0.008178,123913,0.013281,0.007477,1.776,249417,0.001105,0.010694,0.103,126646
JinlianshanM29_2_4.AG.SG,0.021848,0.004664,436828,0.017669,0.004093,4.317,948354,-0.004942,0.005433,-0.91,507488
JinlianshanM29_2_4.AG,0.024092,0.005245,342704,0.015331,0.004317,3.552,747481,-0.001514,0.006131,-0.247,427504
JinlianshanM29_2_4_sg.SG,0.024254,0.005321,370565,0.016158,0.004584,3.525,799733,-0.005911,0.006107,-0.968,424270
